Name;;Country;;Description;;Thumbnail;;Publisher_Names;;Developer_Names;;Platform;;Steam_Link;;Release_Date;;Genre;;Epic_Link;;Playstation_Link;;Xbox_Link;;Switch_Link
Planet's Edge;;United States;;Travel between dozens of stars, harvest resources to repair and upgrade your equipment, meet and negotiate with friendly (and hostile) aliens, and do whatever it takes to stay alive and...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1367170/header.jpg?t=1693593493;;Ziggurat;;New World Computing;;Windows, macOS;;https://store.steampowered.com/app/1367170/Planets_Edge/;;1 Jan, 1991;;RPG, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Planescape: Torment: Enhanced Edition;;United States;;Uncover secrets of past lives in this story-rich, tactical roleplaying game set in Sigil, a dark fantasy city at the heart of the Dungeons & Dragons multiverse. Explore the planes, surv...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/466300/header.jpg?t=1713550356;;Beamdog;;Beamdog;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/466300/Planescape_Torment_Enhanced_Edition/;;11 Apr, 2017;;Adventure, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Pizza Frenzy Deluxe;;United States;;Pizza Frenzy is a wacky action puzzler that puts you in charge of your own pizza delivery empire! Reflexes and quick thinking are required to juggle all the orders. This fast-paced game...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3430/header.jpg?t=1584809547;;PopCap Games, Inc.;;PopCap Games, Inc.;;Windows;;https://store.steampowered.com/app/3430/Pizza_Frenzy_Deluxe/;;30 Aug, 2006;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
Pit People®;;United States;;In this fast-paced, turn-based, co-op adventure you'll quest and explore, find awesome loot, customize your fighters, and recruit strange species! Come master your destiny in this strat...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/291860/header.jpg?t=1721669420;;The Behemoth;;The Behemoth;;Windows;;https://store.steampowered.com/app/291860/Pit_People/;;2 Mar, 2018;;Action, Indie, RPG, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Sid Meier's Pirates! Gold Plus (Classic);;United States;;Ahoy mateys! From the Mind of Sid Meier, The Golden Age of Buccaneering has returned with Pirates! Gold!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/327380/header.jpg?t=1691614486;;Atari, Nightdive Studios;;MicroProse Software, Inc;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/327380/Sid_Meiers_Pirates_Gold_Plus_Classic/;;1 Jan, 1987;;Adventure, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Pinstripe;;United States;;An ex-minister ventures through the frozen depths of Hell in search of his kidnapped daughter.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/331480/header.jpg?t=1726581276;;Armor Games Studios;;Atmos Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/331480/Pinstripe/;;24 Apr, 2017;;Adventure, Casual, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Pillars of Eternity II: Deadfire;;United States;;Patch 5.0 - Turn-based mode and The Ultimate challenge out now! Pursue a rogue god over land and sea in the sequel to the multi-award-winning RPG Pillars of Eternity. Captain your ship ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/560130/header.jpg?t=1728662681;;Versus Evil, Obsidian Entertainment;;Obsidian Entertainment;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/560130/Pillars_of_Eternity_II_Deadfire/;;8 May, 2018;;RPG;;Unknown;;Unknown;;Unknown;;Unknown
Pillars of Eternity;;United States;;Prepare to be enchanted by a world where the choices you make and the paths you choose shape your destiny. Obsidian Entertainment, the developer of Fallout: New Vegas™ and South Park:...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/291650/header.jpg?t=1683221851;;Xbox Game Studios;;Obsidian Entertainment;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/291650/Pillars_of_Eternity/;;26 Mar, 2015;;RPG;;Unknown;;Unknown;;Unknown;;Unknown
Pillar;;United States;;Lost in an intimate snowy town, a palette of individuals are in search of a mysterious artifact said to bring great knowledge and understanding. Lead each character through their quest ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/371900/header.jpg?t=1688585136;;MichaelArts;;Michael Hicks, Gonçalo Antunes;;Windows;;https://store.steampowered.com/app/371900/Pillar/;;29 May, 2015;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Phantasmagoria 2: A Puzzle of Flesh;;United States;;All Curtis wants is to live a normal, happy life, but something seems to have other plans...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/501970/header.jpg?t=1472524441;;Activision;;Sierra;;Windows;;https://store.steampowered.com/app/501970/Phantasmagoria_2_A_Puzzle_of_Flesh/;;3 Dec, 1996;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Phantasmagoria;;United States;;Master storyteller Roberta Williams challenges you to experience the ultimate interactive nightmare.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/501990/header.jpg?t=1661357725;;Activision;;Sierra;;Windows;;https://store.steampowered.com/app/501990/Phantasmagoria/;;31 Jul, 1995;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Perspective;;United States;;Perspective is an experimental platformer. The player avatar moves in a 2D space that transforms when the player changes perspective in 3D space. The player needs to use this mechanic n...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1109410/header.jpg?t=1670244937;;DigiPen Institute of Technology;;Widdershins;;Windows;;https://store.steampowered.com/app/1109410/Perspective/;;26 Apr, 2012;;Free To Play;;Unknown;;Unknown;;Unknown;;Unknown
Perception;;United States;;An award-winning narrative thriller about a blind woman’s journey to uncover the truth about the mansion from her nightmares, or else become one of its victims.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/426310/header.jpg?t=1601655486;;The Deep End Games;;The Deep End Games;;Windows;;https://store.steampowered.com/app/426310/Perception/;;30 May, 2017;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Penny Arcade's On the Rain-Slick Precipice of Darkness 3;;United States;;The Startling Developments Detective Agency springs into action as On the Rain-Slick Precipice of Darkness 3 begins, set in motion by a call from a mysterious source. The ever escalatin...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/213030/header.jpg?t=1682942622;;Penny Arcade, Inc.;;Zeboyd Games;;Windows, macOS;;https://store.steampowered.com/app/213030/Penny_Arcades_On_the_RainSlick_Precipice_of_Darkness_3/;;25 Jun, 2012;;Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Peggle Deluxe;;United States;;Take your best shot with energizing arcade fun! Aim, shoot, clear the orange pegs, then sit back and cheer as 10 whimsical teachers guide you to Peggle greatness.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3480/header.jpg?t=1682108520;;PopCap Games, Inc., Electronic Arts;;PopCap Games, Inc.;;Windows, macOS;;https://store.steampowered.com/app/3480/Peggle_Deluxe/;;27 Feb, 2007;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
Peggle™ Nights;;United States;;Join the Peggle Masters on a dreamtime adventure of alter egos and peg-tastic action. Stay up late to aim, shoot and clear orange pegs, and bask in Extreme Fever glory under the silver ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3540/header.jpg?t=1615208369;;PopCap Games, Inc., Electronic Arts;;PopCap Games, Inc.;;Windows, macOS;;https://store.steampowered.com/app/3540/Peggle_Nights/;;15 Oct, 2008;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
The Pedestrian;;United States;;I can see the signs in my sleep now, always guiding me closer. Will this really work? Have we almost achieved the impossible?;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/466630/header.jpg?t=1683644396;;Skookum Arts;;Skookum Arts;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/466630/The_Pedestrian/;;29 Jan, 2020;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Patrick's Parabox;;United States;;A mind-bending recursive puzzle game about boxes within boxes within boxes within boxes. Learn to use infinity to your advantage as you explore a deep and elegant system.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1260520/header.jpg?t=1724983368;;Patrick Traynor;;Patrick Traynor;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/1260520/Patricks_Parabox/;;29 Mar, 2022;;Casual, Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
The Pathless;;United States;;From the creators of ABZÛ, The Pathless is the mythic adventure of an archer and an eagle in a vast forest. Become the Hunter, a master of archery who travels to a mystical island to d...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1492680/header.jpg?t=1727128004;;Annapurna Interactive;;Giant Squid;;Windows;;https://store.steampowered.com/app/1492680/The_Pathless/;;16 Nov, 2021;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
The Path of Motus;;United States;;Will you let other people stop you from pursuing your dreams? The Path of Motus is a game where your words have the power to destroy.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/710690/header.jpg?t=1688584945;;MichaelArts;;Michael Hicks, Gonçalo Antunes;;Windows;;https://store.steampowered.com/app/710690/The_Path_of_Motus/;;17 Jul, 2018;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
PASSAGE;;United States;;An extremely challenging horror game where you solve puzzles to escape while being hunted and toyed with by monstrosities.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2075590/header.jpg?t=1730301887;;Fibeer;;Fibeer;;Windows;;https://store.steampowered.com/app/2075590/PASSAGE/;;22 Jul, 2022;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
PARTICLE MACE;;United States;;A space game about swinging trash into things and dying.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/295690/header.jpg?t=1621349807;;Andy Makes;;Andy Wallace;;Windows;;https://store.steampowered.com/app/295690/PARTICLE_MACE/;;22 Jan, 2015;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Paranautical Activity: Deluxe Atonement Edition;;United States;;Paranautical Activity combines the classic FPS action of games like Doom and Quake, with the randomness and difficulty of modern roguelikes like Binding of Isaac and Spelunky.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/250580/header.jpg?t=1593028220;;Digerati;;Digerati Distribution;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/250580/Paranautical_Activity_Deluxe_Atonement_Edition/;;14 Feb, 2013;;Action, Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
PANIC at Multiverse High!;;United States;;Join up to 18 possible best friends in an insane adventure through a bizarre high school in this parody visual novel! Celebrate weird holidays! Take strange classes! Face down your riva...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/515000/header.jpg?t=1572648463;;DoubleBear Productions;;DoubleBear Productions;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/515000/PANIC_at_Multiverse_High/;;17 Aug, 2016;;Adventure, Casual, Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Tex Murphy: The Pandora Directive;;United States;;It's April 2043 and you- as Tex Murphy, the last of the old-style gumshoes- find yourself racing against time in the most dangerous game of your life. What is the truth behind the rumor...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/302360/header.jpg?t=1569517981;;Nightdive Studios;;Access Software;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/302360/Tex_Murphy_The_Pandora_Directive/;;31 Jul, 1996;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Pandemonium;;United States;;Join two kindred spirits, Fargus the Jester and Nikki the acrobat in a fantastic 3D world of magic and mystery as they bounce, tumble and jump through 18 massive and diverse levels in s...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/243020/header.jpg?t=1592493100;;Square Enix;;Crystal Dynamics;;Windows;;https://store.steampowered.com/app/243020/Pandemonium/;;31 Oct, 1996;;Unknown;;Unknown;;Unknown;;Unknown;;Unknown
Paladins®;;United States;;Paladins is the ultimate fantasy team-based shooter experience, with over 50 customizable Champions fighting in 5v5 action across a diverse Realm of modes and maps!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/444090/header.jpg?t=1713560419;;Hi-Rez Studios;;Evil Mojo Games;;Windows;;https://store.steampowered.com/app/444090/Paladins/;;8 May, 2018;;Action, Adventure, Massively Multiplayer, Strategy, Free To Play;;Unknown;;Unknown;;Unknown;;Unknown
Pajama Sam 4: Life Is Rough When You Lose Your Stuff!;;United States;;Pajama Sam sets off on a series of adventures in search of his lost comic book, looking for lost socks in Agitator Lake, rounding up dust bunnies at the Dust Bunny Corral, exploring the...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/292820/header.jpg?t=1576608297;;Humongous Entertainment, Nightdive Studios;;Humongous Entertainment;;Windows;;https://store.steampowered.com/app/292820/Pajama_Sam_4_Life_Is_Rough_When_You_Lose_Your_Stuff/;;19 Aug, 2003;;Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
Pajama Sam 3: You Are What You Eat From Your Head To Your Feet;;United States;;Pajama Sam chases down some snickering cookies, only to find himself in the midst of a food squabble!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/292800/header.jpg?t=1576533477;;Humongous Entertainment, Nightdive Studios;;Humongous Entertainment;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/292800/Pajama_Sam_3_You_Are_What_You_Eat_From_Your_Head_To_Your_Feet/;;1 Apr, 2000;;Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
Pajama Sam 2: Thunder And Lightning Aren't So Frightening;;United States;;Join Pajama Sam, the world's youngest superhero as he journeys to World Wide Weather, the storm-stirring factory in the sky!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/292780/header.jpg?t=1641365959;;Humongous Entertainment, Nightdive Studios;;Humongous Entertainment;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/292780/Pajama_Sam_2_Thunder_And_Lightning_Arent_So_Frightening/;;2 Oct, 1998;;Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
Pajama Sam: No Need to Hide When It's Dark Outside;;United States;;There's no reason to be afraid of the dark. Fed up with his fear of the dark, Sam transforms himself into Pajama Sam - world's youngest superhero and resolves to confront Darkness! With...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/283960/header.jpg?t=1576519251;;Humongous Entertainment, Nightdive Studios;;Humongous Entertainment;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/283960/Pajama_Sam_No_Need_to_Hide_When_Its_Dark_Outside/;;4 Oct, 1996;;Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
PAIN;;United States;;Climb. Fall. Climb even higher. The pain from failing will be meaningless once the top is reached.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1841320/header.jpg?t=1701459537;;lilGames;;Lily;;Windows, macOS;;https://store.steampowered.com/app/1841320/PAIN/;;17 Jun, 2022;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Paganitzu;;United States;;Journey into an Aztec pyramid and survive the adventure of a lifetime! No other game forces you to die in order to complete it! That's just one of many incredible plot twists in this ex...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/358230/header.jpg?t=1726666783;;3D Realms;;3D Realms;;Windows, macOS;;https://store.steampowered.com/app/358230/Paganitzu/;;1 Oct, 1991;;Action, Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Pacific General;;United States;;Pacific General explores the Pacific front of the Second World War. Taking control of Axis or Allied forces, you must strategically battle your way through the Eastern and Western front...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1741130/header.jpg?t=1728493370;;SNEG;;Strategic Simulations;;Windows;;https://store.steampowered.com/app/1741130/Pacific_General/;;15 Sep, 2021;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
