Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Steam_Link;Release_Date;Genre;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link
SHINONOME ABYSS The Maiden Exorcist;Japan;"The main character is a shrine maiden named ""Yono,"" who has to survive in a haunted houses where Mononoke (yokai and vengeful spirits) lurk, using a limited number of items and traps in";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2948080/header.jpg?t=1718626235;KADOKAWA CORPORATION, KADOKAWA Game Linkage, ABC ANIMATION;WODAN,Inc.;Windows, macOS;https://store.steampowered.com/app/2948080/SHINONOME_ABYSS_The_Maiden_Exorcist/;To be announced;Action, Indie;Unknown;Unknown;Unknown;Unknown
Tokyo Coffee: Grinding in the Pandemic;Japan;Remembering the COVID-19 pandemic... It started in the year 2020. The events that unfolded in a cafe in Tokyo are now a nostalgic memory. Sit back, brew yourself a hot cup of coffee (or;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2885880/header.jpg?t=1723221659;Heaviside Creations;Heaviside Creations;Windows;https://store.steampowered.com/app/2885880/Tokyo_Coffee_Grinding_in_the_Pandemic/;9 Aug, 2024;Adventure, Indie, Simulation;Unknown;Unknown;Unknown;Unknown
BURGGEIST（ブルクガイスト）;Japan;"With the walking fortress Burggeist at your command, fight back the enemies and build ""the Tower.""";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2203210/header.jpg?t=1718334668;Kodansha;GHRIAN STUDIO;Windows;https://store.steampowered.com/app/2203210/BURGGEIST/;To be announced;Action, Strategy;Unknown;Unknown;Unknown;Unknown
Moonless Moon;Japan;When night falls, she wanders into another world... Moonless Moon is a text-based adventure game following a girl as she travels through a variety of different worlds.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2951340/header.jpg?t=1723085045;KAMITSUBAKI STUDIO, yokaze;Kazuhide Oka;Windows, macOS;https://store.steampowered.com/app/2951340/Moonless_Moon/;7 Aug, 2024;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
BAN: The Prologue of GUCHA GUCHA;Japan;【A richly coloured horror and mystery tale】BAN: The Prologue of GUCHA GUCHA is a third-person horror adventure game. Experience the messy horror from the perspective of the protagon;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2987540/header.jpg?t=1725508310;Kodansha;IchimatsuSeika;Windows;https://store.steampowered.com/app/2987540/BAN_The_Prologue_of_GUCHA_GUCHA/;23 Oct, 2024;Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
PIGGY ONE SUPER SPARK;Japan;PIGGY ONE SUPER SPARK is a single-player action game starring Xiamy, Yuez, and a lost newborn baby they happen to find. Follow the trio in their chaotic but heart-warming adventure!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2780230/header.jpg?t=1716627492;room6;hako life, hako 生活, はなぶし;Windows, macOS;https://store.steampowered.com/app/2780230/PIGGY_ONE_SUPER_SPARK/;To be announced;Action, Adventure;Unknown;Unknown;Unknown;Unknown
Scars of Mars;Japan;Scars of Mars is a real-time RPG. Make split-second decisions to defeat enemies quickly in thrilling and satisfying battles.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2574460/header.jpg?t=1718841827;ACQUIRE Corp.;ACQUIRE Corp.;Windows;https://store.steampowered.com/app/2574460/Scars_of_Mars/;19 Jun, 2024;Action, RPG;Unknown;Unknown;Unknown;Unknown
DRINKRIME;Japan;Jin, a talking liquor bottle with supernatural powers, has given you a mission. Face DRINKRIME's cast of unique characters and force them to confess their crimes. Interrogate them toget;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2568890/header.jpg?t=1724831329;room6;72studio;Windows, macOS;https://store.steampowered.com/app/2568890/DRINKRIME/;February 2025;Adventure;Unknown;Unknown;Unknown;Unknown
Feeling Death;Japan;A Game Where You're Killed for Becoming a Couple.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2753180/header.jpg?t=1706438732;SYUPRO-DX;SYUPRO-DX;Windows;https://store.steampowered.com/app/2753180/Feeling_Death/;To be announced;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
ULTRA MUSHROOM;Japan;"Hey! Wanna rise to the top at a festival stall? ""Ultra Mushroom"" is a high-energy game where you run a mushroom stall at a three-day festival and see how much you can earn. Gather mushr";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2975130/header.jpg?t=1716562670;TRY GAMES, room6;TRY GAMES, room6, xemono;Windows;https://store.steampowered.com/app/2975130/ULTRA_MUSHROOM/;To be announced;Adventure;Unknown;Unknown;Unknown;Unknown
Kemono Teatime;Japan;Relax in the world of Kemono Teatime, where animal ears are a normal part of everyday life. Here in Melodius, you can whip up whatever blends of tea you desire in your favorite cafe as ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2698470/header.jpg?t=1724794199;Studio Lalala;Studio Lalala;Windows;https://store.steampowered.com/app/2698470/Kemono_Teatime/;To be announced;Adventure, Simulation;Unknown;Unknown;Unknown;Unknown
Type-NOISE: Shonen Shojo;Japan;Traumatized youth trapped in 'Noise Scramble City', a labyrinth of their own fears. Amnesiac teens solve puzzles in a multi-ending escape adventure.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2507560/header.jpg?t=1725617988;DankHearts;DankHearts;Windows;https://store.steampowered.com/app/2507560/TypeNOISE_Shonen_Shojo/;To be announced;Adventure;Unknown;Unknown;Unknown;Unknown
BLADE CHIMERA;Japan;Explore Dark Osaka as the Demon Hunter Shin. Battle demons to recollect your lost skills, and to recall the details of your past and your missing wife in this exciting occult-inspired c;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2671230/header.jpg?t=1722405560;PLAYISM, WSS playground;Team Ladybug, WSS playground;Windows;https://store.steampowered.com/app/2671230/BLADE_CHIMERA/;To be announced;Action, Indie;Unknown;Unknown;Unknown;Unknown
Hookah Haze;Japan;It's the year 2xxx. The inexperienced Toru Sumiki lands a job managing Hookah Haze, a new hookah lounge on the outskirts of Akihabara, where they meet three eccentric girls. The story u;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2470300/header.jpg?t=1724219570;Aniplex Inc.;ACQUIRE Corp.;Windows;https://store.steampowered.com/app/2470300/Hookah_Haze/;10 Jul, 2024;Adventure;Unknown;Unknown;Unknown;Unknown
All in Abyss: Judge the Fake;Japan;Either I die, or the Witches perish. I challenge thee to a deathmatch!” Asuha, a self-proclaimed gambling prodigy, challenges the Witch ruling the gambling district. Poised to win, sh;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2514640/header.jpg?t=1722395751;Alliance Arts;ACQUIRE Corp., WSS playground;Windows;https://store.steampowered.com/app/2514640/All_in_Abyss_Judge_the_Fake/;To be announced;Adventure, Indie, RPG;Unknown;Unknown;Unknown;Unknown
Pastel☆Parade;Japan;Pastel☆Parade is an exhilarating rhythm game with easy controls! Get into the rhythm with cute and pop music!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2685840/header.jpg?t=1725948535;room6;Pastel Parade Project;Windows, macOS;https://store.steampowered.com/app/2685840/PastelParade/;To be announced;Action, Casual, Indie;Unknown;Unknown;Unknown;Unknown
Kimekyawa♥GenkaiBeat-chan!!;Japan;Smash the cute monsters with fun! This is a rhythm game with easy controls!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2780040/header.jpg?t=1725948466;room6;Team Kimekyawa;Windows, macOS;https://store.steampowered.com/app/2780040/KimekyawaGenkaiBeatchan/;To be announced;Action, Casual, Indie;Unknown;Unknown;Unknown;Unknown
Mousebusters;Japan;Explore a haunted apartment building to save its cute and quirky residents from their inner demons in this pint-sized pixel adventure!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2823200/header.jpg?t=1717637356;Odencat;Odencat;Windows, macOS, SteamOS + Linux;https://store.steampowered.com/app/2823200/Mousebusters/;To be announced;;Unknown;Unknown;Unknown;Unknown
Yunyun Syndrome!? Rhythm Psychosis;Japan;“Yunyun Syndrome!? Rhythm Psychosis” is a rhythm adventure game about a psychotic hikikomori girl - also an avid anonymous poster - who corrupts the world with her severe brain rot ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2914150/header.jpg?t=1720411597;WSS playground, Alliance Arts;WSS playground, WHO YOU;Windows;https://store.steampowered.com/app/2914150/Yunyun_Syndrome_Rhythm_Psychosis/;To be announced;Indie, Simulation;Unknown;Unknown;Unknown;Unknown
HOTEL BARCELONA;Japan;Justine is a novice federal marshal who has an insane serial killer named Dr. Carnival living inside of her. Will she be able to exterminate all the evil serial killers and escape from ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2286600/header.jpg?t=1716620428;White Owls Inc.;White Owls Inc.;Windows;https://store.steampowered.com/app/2286600/HOTEL_BARCELONA/;To be announced;Action, Indie, RPG;Unknown;Unknown;Unknown;Unknown
The Quintessential Quintuplets - Memories of a Quintessential Summer;Japan;A thrilling island getaway with the Nakano quintuplets!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2507610/header.jpg?t=1716890790;Spike Chunsoft Co., Ltd.;MAGES. Inc.;Windows;https://store.steampowered.com/app/2507610/The_Quintessential_Quintuplets__Memories_of_a_Quintessential_Summer/;23 May, 2024;Adventure;Unknown;Unknown;Unknown;Unknown
KINGDOM HEARTS -HD 1.5+2.5 ReMIX-;Japan;KINGDOM HEARTS -HD 1.5+2.5 ReMIX- is an HD remastered collection of 6 unforgettable KINGDOM HEARTS experiences. Take up your Keyblade to save the Disney worlds from darkness.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2552430/header.jpg?t=1726050740;Square Enix;Square Enix;Windows;https://store.steampowered.com/app/2552430/KINGDOM_HEARTS_HD_1525_ReMIX/;13 Jun, 2024;Action, Adventure, RPG;Unknown;Unknown;Unknown;Unknown
MULLET MADJACK;Japan;MULLET MADJACK is a HIGH-OCTANE-ACTION SHOOTER that put you directly inside a CLASSIC ANIME. Pick your favorite weapon and reach the last floor; Beat your best time or try again. Haste ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2111190/header.jpg?t=1726254188;Epopeia Games, HAMMER95;HAMMER95;Windows;https://store.steampowered.com/app/2111190/MULLET_MADJACK/;15 May, 2024;Action, Indie;Unknown;Unknown;Unknown;Unknown
Women's School Simulator 2022;Japan;School simulation game 2022 edition. A school simulator game that recreates a girls' school with cherry blossoms on a small anime-style island. You control the yandere-like protagonist ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2987580/header.jpg?t=1726079627;mobaroid;mobaroid;Windows;https://store.steampowered.com/app/2987580/Womens_School_Simulator_2022/;29 May, 2024;Action, Indie, Simulation, Free To Play;Unknown;Unknown;Unknown;Unknown
TENSEI;Japan;An experience of self-discovery set in soothing Zen landscapes.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2482150/header.jpg?t=1722823463;NEURON-AGE;Project Pegasus;Windows;https://store.steampowered.com/app/2482150/TENSEI/;25 Mar, 2024;Action, Casual, Indie;Unknown;Unknown;Unknown;Unknown
CROAK CROAK ON THE SEA;Japan;A frog trapped alone on an uninhabited island in the middle of the sea. One day, a suspicious head comes flying there. And a dear friend of the missing frog. A frog holding a rusty axe ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2855010/header.jpg?t=1719338282;norazuma;norazuma;Windows;https://store.steampowered.com/app/2855010/CROAK_CROAK_ON_THE_SEA/;4 Apr, 2024;Action, Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
DEVIL BLADE REBOOT;Japan;An immersive pseudo-3D shoot 'em up experience that pushes the limits of pixel art. Push your score higher with the innovative Berserk System: the closer they are, the more points you g;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2882440/header.jpg?t=1719023959;SHIGATAKE GAMES;SHIGATAKE GAMES;Windows;https://store.steampowered.com/app/2882440/DEVIL_BLADE_REBOOT/;23 May, 2024;Action, Indie;Unknown;Unknown;Unknown;Unknown
Witch and Lilies;Japan;Witch and Lilies is a 3D dungeon-crawling RPG where you foster romantic relationships between girls. Form a party of five girls from ten unique classes to navigate dangerous dungeons - ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2525810/header.jpg?t=1716477213;Stromatosoft Inc.;Stromatosoft Inc., 株式会社タストα;Windows;https://store.steampowered.com/app/2525810/Witch_and_Lilies/;23 May, 2024;Adventure, Indie, RPG, Early Access;Unknown;Unknown;Unknown;Unknown
SAMURAI WARRIORS 4 DX;Japan;The sparks of destiny ignite in this rich depiction of the Warring States period that features a total of 55 different officers. The deluxe edition contains more than 150 previously rel;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2719200/header.jpg?t=1726190561; KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;Windows;https://store.steampowered.com/app/2719200/SAMURAI_WARRIORS_4_DX/;13 May, 2024;Action;Unknown;Unknown;Unknown;Unknown
KAMiBAKO - Mythology of Cube -;Japan;"""Crafting"" x ""Puzzles"" x ""Battle"" x ""RPG"" !? A game system that evokes a unique new game genre that will give you a brand new experience. Become the ""Restorer"" who aims to save the worl";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2081340/header.jpg?t=1723099605;GRAVITY;GRAVITY GAME ARISE;Windows;https://store.steampowered.com/app/2081340/KAMiBAKO__Mythology_of_Cube/;To be announced;RPG, Simulation;Unknown;Unknown;Unknown;Unknown
Demon Slayer -Kimetsu no Yaiba- Sweep the Board!;Japan;The anime Demon Slayer: Kimetsu no Yaiba makes its virtual board game debut! Enjoy events and minigames with up to four players!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2424110/header.jpg?t=1723114013;SEGA;CyberConnect2;Windows;https://store.steampowered.com/app/2424110/Demon_Slayer_Kimetsu_no_Yaiba_Sweep_the_Board/;16 Jul, 2024;Action, Casual, Simulation;Unknown;Unknown;Unknown;Unknown
Chrono Ark;Japan;Chrono Ark is a singleplayer roguelike that combines elements from deckbuilders and party-based RPGs. Recruit, train, and build a team of unique Investigators to restore the Twisted Wor;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1188930/header.jpg?t=1725873626;Al Fine;Al Fine;Windows;https://store.steampowered.com/app/1188930/Chrono_Ark/;2 May, 2024;Adventure, Indie, RPG, Strategy;Unknown;Unknown;Unknown;Unknown
Gift;Japan;When the protagonist wakes up, he finds himself on a luxury cruise ship. The game revolves around the story of his attempts to escape from the sinking ship and a group of passengers he ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322900/header.jpg?t=1715853407;Toydium, Million Edge, Bushiroad Inc.;Toydium, Million Edge;Windows, macOS;https://store.steampowered.com/app/2322900/Gift/;8 May, 2024;Action, Adventure, Indie;Unknown;Unknown;Unknown;Unknown
Fujisan Nobori;Japan;Embark on an adventure to find out the reason for the appearance of monsters on Mt. Fuji. 'Fujisan Nobori' is a game where you defeat boss monsters on each floor and ascend towards the ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2912900/header.jpg?t=1715547233;JIYUTORISEI;JIYUTORISEI;Windows;https://store.steampowered.com/app/2912900/Fujisan_Nobori/;1 May, 2024;Adventure, Casual, Indie, RPG, Strategy, Early Access;Unknown;Unknown;Unknown;Unknown
Ys X: Nordics;Japan;Explore uncharted islands, engage in fast-paced action combat, and experience the high seas adventures of unlikely allies Adol and Karja in Ys X: Nordics!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2731870/header.jpg?t=1725525461;NIS America, Inc.;Nihon Falcom, PH3 GmbH;Windows;https://store.steampowered.com/app/2731870/Ys_X_Nordics/;25 Oct, 2024;Action, Adventure, RPG;Unknown;Unknown;Unknown;Unknown
Hatsune Miku - The Planet Of Wonder And Fragments Of Wishes;Japan;Miku and friends crash land on a mysterious planet during their space journey... There they meet many unique characters! Play all kinds of games to grant everybody's wishes!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2477920/header.jpg?t=1713856524;KOMODO;Crypton Future Media;Windows;https://store.steampowered.com/app/2477920/Hatsune_Miku__The_Planet_Of_Wonder_And_Fragments_Of_Wishes/;21 Apr, 2024;Adventure, Casual;Unknown;Unknown;Unknown;Unknown
